Id_Registro;fecha_infraccion;Año;Mes;Id_Tipo;id_canton;Id_Provincia;Id_Arma;Id_Motivacion
19621;2023-07-26;2023;JULIO;1;76;10;1;2
19622;2023-07-26;2023;JULIO;1;51;10;1;2
19623;2023-07-26;2023;JULIO;1;169;10;1;2
19624;2023-07-26;2023;JULIO;1;76;10;1;2
19625;2023-07-26;2023;JULIO;1;76;10;1;2
19626;2023-07-25;2023;JULIO;1;115;10;1;2
19627;2023-07-26;2023;JULIO;1;76;10;1;2
19628;2023-07-23;2023;JULIO;2;79;11;2;3
19629;2023-07-26;2023;JULIO;2;104;10;1;1
19630;2023-07-26;2023;JULIO;1;14;13;2;2
19631;2023-07-25;2023;JULIO;1;53;14;5;1
19632;2023-07-25;2023;JULIO;1;76;10;5;1
19633;2023-07-26;2023;JULIO;1;108;13;1;2
19634;2023-07-27;2023;JULIO;1;19;4;1;2
19635;2023-07-27;2023;JULIO;1;212;13;1;2
19636;2023-07-27;2023;JULIO;1;100;7;1;2
19637;2023-07-27;2023;JULIO;1;100;7;1;2
19638;2023-07-27;2023;JULIO;1;78;7;1;2
19639;2023-07-28;2023;JULIO;1;104;10;1;2
19640;2023-07-28;2023;JULIO;1;104;10;1;2
19641;2023-07-17;2023;JULIO;1;76;10;1;2
19642;2023-07-17;2023;JULIO;1;212;13;5;2
19643;2023-07-17;2023;JULIO;1;212;13;5;2
19644;2023-07-28;2023;JULIO;1;169;10;1;8
19645;2023-07-28;2023;JULIO;1;169;10;1;8
19646;2023-07-28;2023;JULIO;1;101;14;1;5
19647;2023-07-16;2023;JULIO;1;76;10;1;2
19648;2023-07-27;2023;JULIO;1;132;18;1;2
19649;2023-07-28;2023;JULIO;1;76;10;1;2
19650;2023-07-28;2023;JULIO;1;76;10;1;2
19651;2023-07-29;2023;JULIO;1;76;10;1;2
19652;2023-07-28;2023;JULIO;1;76;10;1;2
19653;2023-07-27;2023;JULIO;1;76;10;1;2
19654;2023-07-29;2023;JULIO;1;76;10;1;2
19655;2023-07-28;2023;JULIO;1;78;7;1;2
19656;2023-07-29;2023;JULIO;1;104;10;1;2
19657;2023-07-28;2023;JULIO;1;78;7;1;2
19658;2023-07-29;2023;JULIO;4;87;20;2;3
19659;2023-07-28;2023;JULIO;4;53;14;2;3
19660;2023-07-28;2023;JULIO;1;101;14;1;1
19661;2023-07-29;2023;JULIO;1;76;10;1;2
19662;2023-07-28;2023;JULIO;1;101;14;1;1
19663;2023-07-26;2023;JULIO;2;98;17;2;1
19664;2023-07-27;2023;JULIO;1;60;8;5;2
19665;2023-07-29;2023;JULIO;1;62;8;1;2
19666;2023-07-29;2023;JULIO;1;62;8;1;2
19667;2023-07-29;2023;JULIO;1;14;13;1;2
19668;2023-07-29;2023;JULIO;1;213;13;1;2
19669;2023-07-30;2023;JULIO;2;79;11;2;2
19670;2023-07-29;2023;JULIO;1;78;7;1;2
19671;2023-07-29;2023;JULIO;4;78;7;1;2
19672;2023-07-29;2023;JULIO;3;78;7;1;2
19673;2023-07-29;2023;JULIO;1;115;10;1;2
19674;2023-07-29;2023;JULIO;1;104;10;1;2
19675;2023-07-30;2023;JULIO;1;116;10;1;2
19676;2023-07-30;2023;JULIO;1;49;10;1;2
19677;2023-07-29;2023;JULIO;1;76;10;1;2
19678;2023-07-29;2023;JULIO;1;76;10;1;2
19679;2023-07-29;2023;JULIO;1;76;10;1;2
19680;2023-07-29;2023;JULIO;1;76;10;1;2
19681;2023-07-30;2023;JULIO;1;76;10;1;2
19682;2023-07-30;2023;JULIO;1;76;10;1;2
19683;2023-07-29;2023;JULIO;1;51;10;1;2
19684;2023-07-29;2023;JULIO;1;76;10;1;2
19685;2023-07-29;2023;JULIO;1;76;10;1;1
19686;2023-07-30;2023;JULIO;1;76;10;1;2
19687;2023-07-30;2023;JULIO;1;76;10;1;2
19688;2023-07-29;2023;JULIO;1;76;10;1;2
19689;2023-07-30;2023;JULIO;1;76;10;1;2
19690;2023-07-30;2023;JULIO;1;76;10;1;2
19691;2023-07-30;2023;JULIO;1;76;10;1;2
19692;2023-07-30;2023;JULIO;1;76;10;1;2
19693;2023-07-30;2023;JULIO;1;76;10;1;2
19694;2023-07-16;2023;JULIO;1;53;14;1;1
19695;2023-07-30;2023;JULIO;1;211;13;1;2
19696;2023-07-30;2023;JULIO;1;14;13;1;2
19697;2023-07-31;2023;JULIO;1;87;20;1;2
19698;2023-07-30;2023;JULIO;1;135;14;1;1
19699;2023-07-31;2023;JULIO;1;104;10;1;2
19700;2023-07-30;2023;JULIO;4;78;7;1;2
19701;2023-07-30;2023;JULIO;1;147;13;1;2
19702;2023-07-30;2023;JULIO;1;104;10;1;2
19703;2023-07-30;2023;JULIO;1;104;10;1;2
19704;2023-07-31;2023;JULIO;2;161;19;1;2
19705;2023-07-31;2023;JULIO;1;210;13;1;2
19706;2023-07-09;2023;JULIO;1;145;14;4;2
19707;2023-07-09;2023;JULIO;1;145;14;4;2
19708;2023-07-31;2023;JULIO;1;78;7;1;2
19709;2023-07-24;2023;JULIO;1;78;7;1;2
19710;2023-07-31;2023;JULIO;1;14;13;1;2
19711;2023-07-31;2023;JULIO;1;76;10;1;2
19712;2023-07-31;2023;JULIO;1;124;13;1;2
19713;2023-07-31;2023;JULIO;1;210;13;1;2
19714;2023-07-31;2023;JULIO;1;76;10;1;2
19715;2023-07-31;2023;JULIO;1;76;10;4;2
19716;2023-07-30;2023;JULIO;1;10;8;1;2
19717;2023-07-29;2023;JULIO;1;20;14;1;2
19718;2023-08-01;2023;AGOSTO;1;76;10;1;2
19719;2023-07-21;2023;JULIO;1;51;10;1;2
19720;2023-07-30;2023;JULIO;1;76;10;1;2
19721;2023-07-30;2023;JULIO;1;76;10;1;2
19722;2023-07-29;2023;JULIO;1;20;14;1;2
19723;2023-08-01;2023;AGOSTO;1;62;8;1;2
19724;2023-08-01;2023;AGOSTO;1;87;20;1;2
19725;2023-08-01;2023;AGOSTO;1;76;10;1;2
19726;2023-08-01;2023;AGOSTO;1;76;10;1;2
19727;2023-08-01;2023;AGOSTO;1;76;10;1;2
19728;2023-07-31;2023;JULIO;1;198;10;1;2
19729;2023-07-31;2023;JULIO;1;198;10;1;2
19730;2023-08-01;2023;AGOSTO;1;82;14;1;1
19731;2023-08-01;2023;AGOSTO;1;76;10;1;2
19732;2023-08-01;2023;AGOSTO;1;76;10;1;2
19733;2023-08-01;2023;AGOSTO;1;53;14;2;2
19734;2023-07-31;2023;JULIO;1;76;10;1;2
19735;2023-08-01;2023;AGOSTO;1;145;14;1;1
19736;2023-08-01;2023;AGOSTO;1;200;14;1;2
19737;2023-08-02;2023;AGOSTO;2;161;19;3;1
19738;2023-08-02;2023;AGOSTO;1;101;14;1;2
19739;2023-08-01;2023;AGOSTO;1;200;14;1;2
19740;2023-08-02;2023;AGOSTO;1;76;10;1;2
19741;2023-08-02;2023;AGOSTO;1;78;7;1;2
19742;2023-08-01;2023;AGOSTO;1;100;7;1;2
19743;2023-08-02;2023;AGOSTO;1;164;14;1;2
19744;2023-08-02;2023;AGOSTO;1;168;10;1;2
19745;2023-08-02;2023;AGOSTO;1;76;10;1;2
19746;2023-08-02;2023;AGOSTO;1;167;20;1;2
19747;2023-07-30;2023;JULIO;2;161;19;3;2
19748;2023-08-03;2023;AGOSTO;1;59;10;1;2
19749;2023-08-03;2023;AGOSTO;1;145;14;1;2
19750;2023-08-02;2023;AGOSTO;1;188;7;2;2
19751;2023-08-03;2023;AGOSTO;1;145;14;1;2
19752;2023-08-03;2023;AGOSTO;2;161;19;1;2
19753;2023-08-04;2023;AGOSTO;2;161;19;1;2
19754;2023-08-03;2023;AGOSTO;1;212;13;1;2
19755;2023-08-03;2023;AGOSTO;1;143;10;1;2
19756;2023-08-03;2023;AGOSTO;1;143;10;1;2
19757;2023-08-03;2023;AGOSTO;1;51;10;1;2
19758;2023-08-03;2023;AGOSTO;1;51;10;1;2
19759;2023-08-03;2023;AGOSTO;1;51;10;1;2
19760;2023-08-03;2023;AGOSTO;1;135;14;1;2
19761;2023-08-03;2023;AGOSTO;1;76;10;1;2
19762;2023-08-03;2023;AGOSTO;1;89;4;1;2
19763;2023-08-03;2023;AGOSTO;1;76;10;1;2
19764;2023-08-03;2023;AGOSTO;1;89;4;1;2
19765;2023-08-03;2023;AGOSTO;1;100;7;1;2
19766;2023-08-03;2023;AGOSTO;1;169;10;1;2
19767;2023-08-03;2023;AGOSTO;1;76;10;1;2
19768;2023-08-03;2023;AGOSTO;2;21;13;3;2
19769;2023-07-11;2023;JULIO;1;47;5;2;1
19770;2023-08-04;2023;AGOSTO;1;208;14;1;3
19771;2023-08-04;2023;AGOSTO;1;76;10;1;2
19772;2023-08-04;2023;AGOSTO;1;76;10;1;2
19773;2023-08-04;2023;AGOSTO;1;76;10;1;2
19774;2023-08-04;2023;AGOSTO;1;76;10;1;2
19775;2023-08-04;2023;AGOSTO;1;76;10;1;2
19776;2023-08-04;2023;AGOSTO;1;76;10;1;2
19777;2023-08-04;2023;AGOSTO;1;76;10;1;2
19778;2023-08-04;2023;AGOSTO;1;49;10;1;2
19779;2023-08-04;2023;AGOSTO;1;159;8;1;2
19780;2023-08-04;2023;AGOSTO;1;145;14;1;2
19781;2023-08-04;2023;AGOSTO;1;145;14;1;2
19782;2023-08-04;2023;AGOSTO;2;100;7;5;1
19783;2023-08-04;2023;AGOSTO;1;101;14;1;2
19784;2023-08-05;2023;AGOSTO;1;109;14;2;5
19785;2023-08-05;2023;AGOSTO;1;109;14;2;5
19786;2023-08-04;2023;AGOSTO;1;109;14;1;5
19787;2023-08-05;2023;AGOSTO;1;53;14;1;2
19788;2023-08-04;2023;AGOSTO;1;109;14;1;5
19789;2023-08-04;2023;AGOSTO;1;109;14;1;5
19790;2023-08-06;2023;AGOSTO;2;161;19;1;2
19791;2023-08-06;2023;AGOSTO;2;161;19;1;2
19792;2023-08-05;2023;AGOSTO;1;76;10;1;2
19793;2023-08-05;2023;AGOSTO;1;51;10;1;2
19794;2023-08-06;2023;AGOSTO;1;76;10;1;2
19795;2023-08-03;2023;AGOSTO;1;89;4;1;2
19796;2023-08-06;2023;AGOSTO;1;76;10;1;3
19797;2023-08-05;2023;AGOSTO;1;76;10;1;2
19798;2023-08-05;2023;AGOSTO;1;131;7;1;2
19799;2023-08-05;2023;AGOSTO;1;131;7;1;2
19800;2023-07-22;2023;JULIO;1;27;12;5;2
19801;2023-08-05;2023;AGOSTO;1;100;7;1;2
19802;2023-08-05;2023;AGOSTO;4;101;14;5;3
19803;2023-08-05;2023;AGOSTO;1;168;10;2;1
19804;2023-08-05;2023;AGOSTO;1;84;14;2;1
19805;2023-08-06;2023;AGOSTO;1;132;18;1;2
19806;2023-08-06;2023;AGOSTO;1;132;18;1;2
19807;2023-08-06;2023;AGOSTO;1;76;10;1;2
19808;2023-08-06;2023;AGOSTO;1;132;18;1;2
19809;2023-08-06;2023;AGOSTO;2;161;19;1;2
19810;2023-08-06;2023;AGOSTO;2;161;19;1;2
19811;2023-08-05;2023;AGOSTO;1;45;10;1;2
19812;2023-08-05;2023;AGOSTO;1;104;10;1;2
19813;2023-08-06;2023;AGOSTO;1;76;10;1;2
19814;2023-08-06;2023;AGOSTO;1;76;10;1;2
19815;2023-08-06;2023;AGOSTO;1;145;14;1;2
19816;2023-08-06;2023;AGOSTO;1;76;10;1;2
19817;2023-08-06;2023;AGOSTO;1;76;10;1;2
19818;2023-08-06;2023;AGOSTO;1;76;10;1;2
19819;2023-08-06;2023;AGOSTO;1;51;10;1;1
19820;2023-08-06;2023;AGOSTO;1;76;10;1;2
19821;2023-08-06;2023;AGOSTO;1;76;10;1;2
19822;2023-08-06;2023;AGOSTO;1;76;10;1;2
19823;2023-08-03;2023;AGOSTO;1;33;12;1;2
19824;2023-08-06;2023;AGOSTO;2;161;19;1;1
19825;2023-08-07;2023;AGOSTO;2;211;13;1;2
19826;2023-08-04;2023;AGOSTO;1;104;10;1;2
19827;2023-08-04;2023;AGOSTO;1;143;10;1;2
19828;2023-08-04;2023;AGOSTO;2;161;19;1;1
19829;2023-08-06;2023;AGOSTO;1;171;10;2;1
19830;2023-08-04;2023;AGOSTO;1;143;10;1;2
19831;2023-08-06;2023;AGOSTO;1;205;16;1;2
19832;2023-08-06;2023;AGOSTO;1;205;16;1;2
19833;2023-08-07;2023;AGOSTO;1;104;10;1;2
19834;2023-08-05;2023;AGOSTO;1;171;10;1;2
19835;2023-08-07;2023;AGOSTO;1;101;14;1;5
19836;2023-08-06;2023;AGOSTO;2;76;10;2;2
19837;2023-08-07;2023;AGOSTO;1;76;10;1;2
19838;2023-08-07;2023;AGOSTO;1;76;10;1;2
19839;2023-08-07;2023;AGOSTO;1;76;10;1;2
19840;2023-08-08;2023;AGOSTO;1;76;10;1;2
19841;2023-08-08;2023;AGOSTO;1;76;10;1;2
19842;2023-08-07;2023;AGOSTO;1;145;14;1;2
19843;2023-08-07;2023;AGOSTO;1;212;13;1;2
19844;2023-08-07;2023;AGOSTO;1;145;14;2;2
19845;2023-08-07;2023;AGOSTO;1;14;13;1;2
19846;2023-08-07;2023;AGOSTO;1;62;8;1;2
19847;2023-08-07;2023;AGOSTO;1;62;8;1;2
19848;2023-08-08;2023;AGOSTO;1;87;20;1;2
19849;2023-08-08;2023;AGOSTO;1;24;1;1;2
19850;2023-08-08;2023;AGOSTO;1;147;13;1;2
19851;2023-08-08;2023;AGOSTO;1;76;10;1;2
19852;2023-08-08;2023;AGOSTO;1;143;10;1;2
19853;2023-08-08;2023;AGOSTO;1;143;10;1;2
19854;2023-08-09;2023;AGOSTO;1;143;10;1;2
19855;2023-08-08;2023;AGOSTO;1;76;10;1;2
19856;2023-08-08;2023;AGOSTO;1;76;10;1;2
19857;2023-08-08;2023;AGOSTO;1;76;10;1;2
19858;2023-08-08;2023;AGOSTO;1;76;10;1;2
19859;2023-08-08;2023;AGOSTO;1;76;10;1;2
19860;2023-08-08;2023;AGOSTO;1;76;10;1;2
19861;2023-08-08;2023;AGOSTO;1;51;10;1;2
19862;2023-08-08;2023;AGOSTO;1;76;10;1;2
19863;2023-08-08;2023;AGOSTO;1;76;10;1;2
19864;2023-08-08;2023;AGOSTO;1;76;10;1;2
19865;2023-08-05;2023;AGOSTO;1;76;10;1;2
19866;2023-08-08;2023;AGOSTO;1;55;7;1;2
19867;2023-08-09;2023;AGOSTO;1;171;10;1;2
19868;2023-08-09;2023;AGOSTO;1;171;10;1;2
19869;2023-08-09;2023;AGOSTO;1;101;14;1;5
19870;2023-08-09;2023;AGOSTO;1;101;14;1;5
19871;2023-08-09;2023;AGOSTO;1;101;14;1;5
19872;2023-08-09;2023;AGOSTO;1;161;19;1;2
19873;2023-08-09;2023;AGOSTO;1;76;10;1;2
19874;2023-08-09;2023;AGOSTO;1;51;10;1;2
19875;2023-08-09;2023;AGOSTO;1;51;10;1;2
19876;2023-08-07;2023;AGOSTO;1;85;21;1;2
19877;2023-08-09;2023;AGOSTO;1;76;10;1;2
19878;2023-08-09;2023;AGOSTO;1;145;14;1;2
19879;2023-08-10;2023;AGOSTO;1;212;13;1;2
19880;2023-08-09;2023;AGOSTO;1;145;14;1;2
19881;2023-08-10;2023;AGOSTO;1;14;13;1;2
19882;2023-08-09;2023;AGOSTO;1;62;8;1;2
19883;2023-08-10;2023;AGOSTO;1;62;8;1;2
19884;2023-08-10;2023;AGOSTO;1;115;10;1;2
19885;2023-08-10;2023;AGOSTO;2;161;19;5;2
19886;2023-08-10;2023;AGOSTO;2;24;1;3;1
19887;2023-08-10;2023;AGOSTO;1;11;7;1;2
19888;2023-08-10;2023;AGOSTO;1;145;14;1;2
19889;2023-08-10;2023;AGOSTO;1;76;10;1;2
19890;2023-08-11;2023;AGOSTO;1;171;10;1;2
19891;2023-08-11;2023;AGOSTO;1;171;10;1;2
19892;2023-08-11;2023;AGOSTO;1;171;10;1;2
19893;2023-08-10;2023;AGOSTO;1;76;10;1;2
19894;2023-08-11;2023;AGOSTO;1;156;13;2;2
19895;2023-08-10;2023;AGOSTO;1;76;10;1;2
19896;2023-08-10;2023;AGOSTO;1;101;14;1;1
19897;2023-07-28;2023;JULIO;1;169;10;1;8
19898;2023-08-08;2023;AGOSTO;1;55;7;1;2
19899;2023-08-06;2023;AGOSTO;2;161;19;5;2
19900;2023-08-10;2023;AGOSTO;1;147;13;1;2
19901;2023-08-11;2023;AGOSTO;1;168;10;1;2
19902;2023-08-11;2023;AGOSTO;1;136;10;1;2
19903;2023-08-11;2023;AGOSTO;1;49;10;2;2
19904;2023-08-08;2023;AGOSTO;1;185;20;1;1
19905;2023-08-10;2023;AGOSTO;1;76;10;1;2
19906;2023-08-11;2023;AGOSTO;1;76;10;1;2
19907;2023-08-12;2023;AGOSTO;1;76;10;1;2
19908;2023-08-12;2023;AGOSTO;1;76;10;1;2
19909;2023-08-11;2023;AGOSTO;1;212;13;1;1
19910;2023-08-11;2023;AGOSTO;1;143;10;1;2
19911;2023-08-11;2023;AGOSTO;1;76;10;1;2
19912;2023-08-11;2023;AGOSTO;1;76;10;1;2
19913;2023-08-11;2023;AGOSTO;1;76;10;1;2
19914;2023-08-11;2023;AGOSTO;1;76;10;1;2
19915;2023-08-06;2023;AGOSTO;1;76;10;1;2
19916;2023-08-10;2023;AGOSTO;1;171;10;1;2
19917;2023-08-11;2023;AGOSTO;4;59;10;2;3
19918;2023-08-11;2023;AGOSTO;1;101;14;1;2
19919;2023-08-11;2023;AGOSTO;1;101;14;1;2
19920;2023-08-11;2023;AGOSTO;1;101;14;1;2
19921;2023-08-12;2023;AGOSTO;1;212;13;1;2
19922;2023-07-30;2023;JULIO;1;76;10;1;2
19923;2023-07-24;2023;JULIO;1;106;13;1;2
19924;2023-08-12;2023;AGOSTO;2;96;12;2;2
19925;2023-08-12;2023;AGOSTO;1;156;13;1;2
19926;2023-08-12;2023;AGOSTO;1;76;10;1;2
19927;2023-08-10;2023;AGOSTO;1;132;18;2;2
19928;2023-08-12;2023;AGOSTO;1;104;10;1;2
19929;2023-08-12;2023;AGOSTO;1;49;10;5;1
19930;2023-08-13;2023;AGOSTO;1;76;10;2;2
19931;2023-08-13;2023;AGOSTO;1;162;5;5;2
19932;2023-08-13;2023;AGOSTO;2;161;19;2;1
19933;2023-08-13;2023;AGOSTO;1;76;10;1;2
19934;2023-08-12;2023;AGOSTO;1;76;10;1;2
19935;2023-08-06;2023;AGOSTO;1;76;10;1;2
19936;2023-08-13;2023;AGOSTO;1;188;7;1;2
19937;2023-08-13;2023;AGOSTO;1;188;7;1;2
19938;2023-08-14;2023;AGOSTO;1;76;10;1;2
19939;2023-08-13;2023;AGOSTO;1;76;10;1;2
19940;2023-08-13;2023;AGOSTO;1;76;10;1;2
19941;2023-08-13;2023;AGOSTO;1;76;10;1;2
19942;2023-08-13;2023;AGOSTO;1;76;10;1;2
19943;2023-08-13;2023;AGOSTO;1;147;13;1;2
19944;2023-08-13;2023;AGOSTO;1;87;20;1;2
19945;2023-08-13;2023;AGOSTO;1;87;20;1;2
19946;2023-08-13;2023;AGOSTO;1;9;7;1;2
19947;2023-08-13;2023;AGOSTO;2;46;1;2;1
19948;2023-08-13;2023;AGOSTO;1;191;21;1;2
19949;2023-08-13;2023;AGOSTO;1;78;7;1;2
19950;2023-08-13;2023;AGOSTO;1;90;23;1;2
19951;2023-08-13;2023;AGOSTO;1;79;11;1;1
19952;2023-08-13;2023;AGOSTO;1;143;10;1;2
19953;2023-08-13;2023;AGOSTO;1;171;10;2;2
19954;2023-07-15;2023;JULIO;1;100;7;1;2
19955;2023-08-14;2023;AGOSTO;1;116;10;2;2
19956;2023-08-14;2023;AGOSTO;1;104;10;1;2
19957;2023-08-14;2023;AGOSTO;1;62;8;1;2
19958;2023-08-13;2023;AGOSTO;1;101;14;1;2
19959;2023-08-13;2023;AGOSTO;1;76;10;1;2
19960;2023-08-14;2023;AGOSTO;1;101;14;1;2
19961;2023-08-14;2023;AGOSTO;1;76;10;2;2
19962;2023-08-14;2023;AGOSTO;1;61;10;1;2
19963;2023-08-14;2023;AGOSTO;1;76;10;1;2
19964;2023-08-15;2023;AGOSTO;1;76;10;1;2
19965;2023-08-14;2023;AGOSTO;1;169;10;1;2
19966;2023-08-14;2023;AGOSTO;1;14;13;1;2
19967;2023-08-15;2023;AGOSTO;1;62;8;1;2
19968;2023-08-14;2023;AGOSTO;1;101;14;1;2
19969;2023-08-14;2023;AGOSTO;1;181;14;1;2
19970;2023-08-15;2023;AGOSTO;1;136;10;1;2
19971;2023-08-15;2023;AGOSTO;1;125;10;1;2
19972;2023-08-15;2023;AGOSTO;1;49;10;1;2
19973;2023-08-15;2023;AGOSTO;1;85;21;4;2
19974;2023-08-15;2023;AGOSTO;1;76;10;3;3
19975;2023-08-15;2023;AGOSTO;1;76;10;1;2
19976;2023-08-15;2023;AGOSTO;1;76;10;1;2
19977;2023-08-15;2023;AGOSTO;1;76;10;1;2
19978;2023-08-15;2023;AGOSTO;1;76;10;1;2
19979;2023-08-15;2023;AGOSTO;1;62;8;1;2
19980;2023-08-15;2023;AGOSTO;1;147;13;1;2
19981;2023-08-15;2023;AGOSTO;1;14;13;1;2
19982;2023-07-30;2023;JULIO;1;76;10;1;2
19983;2023-08-15;2023;AGOSTO;1;87;20;1;2
19984;2023-08-15;2023;AGOSTO;1;87;20;1;2
19985;2023-08-15;2023;AGOSTO;1;213;13;1;2
19986;2023-08-14;2023;AGOSTO;1;76;10;2;1
19987;2023-08-16;2023;AGOSTO;1;76;10;3;2
19988;2023-08-15;2023;AGOSTO;1;76;10;3;2
19989;2023-08-15;2023;AGOSTO;1;61;10;1;2
19990;2023-08-15;2023;AGOSTO;1;61;10;1;2
19991;2023-08-15;2023;AGOSTO;1;61;10;1;2
19992;2023-08-15;2023;AGOSTO;1;61;10;1;2
19993;2023-08-15;2023;AGOSTO;1;101;14;1;2
19994;2023-08-15;2023;AGOSTO;1;100;7;3;2
19995;2023-08-16;2023;AGOSTO;1;62;8;1;2
19996;2023-08-16;2023;AGOSTO;1;62;8;1;2
19997;2023-08-15;2023;AGOSTO;1;171;10;3;2
19998;2023-08-16;2023;AGOSTO;1;9;7;1;2
19999;2023-08-16;2023;AGOSTO;1;49;10;1;2
20000;2023-08-16;2023;AGOSTO;4;161;19;5;3
20001;2023-08-16;2023;AGOSTO;2;46;1;2;1
20002;2023-08-16;2023;AGOSTO;1;76;10;1;2
20003;2023-08-16;2023;AGOSTO;1;76;10;1;2
20004;2023-08-16;2023;AGOSTO;1;76;10;1;2
20005;2023-08-16;2023;AGOSTO;1;14;13;1;2
20006;2023-08-16;2023;AGOSTO;1;76;10;1;2
20007;2023-08-17;2023;AGOSTO;1;76;10;1;2
20008;2023-08-16;2023;AGOSTO;1;51;10;1;2
20009;2023-08-16;2023;AGOSTO;1;51;10;1;2
20010;2023-08-16;2023;AGOSTO;1;62;8;1;2
20011;2023-08-16;2023;AGOSTO;1;21;13;1;2
20012;2023-08-17;2023;AGOSTO;1;160;13;1;2
20013;2023-08-17;2023;AGOSTO;1;147;13;1;2
20014;2023-08-16;2023;AGOSTO;1;87;20;1;2
20015;2023-08-17;2023;AGOSTO;1;12;4;2;2
20016;2023-08-17;2023;AGOSTO;1;147;13;1;2
20017;2023-08-17;2023;AGOSTO;1;159;8;5;2
20018;2023-08-17;2023;AGOSTO;1;182;14;1;1
20019;2023-08-14;2023;AGOSTO;2;161;19;5;2
20020;2023-08-17;2023;AGOSTO;1;76;10;1;2
20021;2023-08-17;2023;AGOSTO;1;143;10;1;2
20022;2023-08-17;2023;AGOSTO;1;143;10;1;2
20023;2023-08-17;2023;AGOSTO;1;117;10;1;2
20024;2023-08-17;2023;AGOSTO;1;213;13;1;2
20025;2023-08-17;2023;AGOSTO;1;82;14;1;2
20026;2023-08-17;2023;AGOSTO;1;76;10;1;2
20027;2023-08-17;2023;AGOSTO;1;212;13;1;2
20028;2023-08-17;2023;AGOSTO;1;212;13;1;2
20029;2023-08-17;2023;AGOSTO;1;14;13;1;2
20030;2023-08-17;2023;AGOSTO;1;212;13;1;2
20031;2023-08-17;2023;AGOSTO;1;212;13;1;2
20032;2023-08-17;2023;AGOSTO;1;21;13;1;2
20033;2023-08-17;2023;AGOSTO;1;21;13;1;2
20034;2023-08-18;2023;AGOSTO;2;156;13;5;2
20035;2023-08-18;2023;AGOSTO;1;76;10;2;2
20036;2023-08-18;2023;AGOSTO;1;145;14;1;2
20037;2023-08-17;2023;AGOSTO;2;46;1;2;1
20038;2023-08-18;2023;AGOSTO;1;111;15;1;2
20039;2023-08-18;2023;AGOSTO;1;21;13;1;2
20040;2023-08-16;2023;AGOSTO;1;76;10;1;2
20041;2023-08-18;2023;AGOSTO;1;76;10;1;2
20042;2023-08-18;2023;AGOSTO;1;76;10;1;2
20043;2023-08-18;2023;AGOSTO;1;76;10;1;2
20044;2023-08-18;2023;AGOSTO;1;76;10;1;2
20045;2023-08-18;2023;AGOSTO;1;76;10;1;2
20046;2023-08-18;2023;AGOSTO;1;76;10;2;2
20047;2023-08-18;2023;AGOSTO;1;76;10;1;2
20048;2023-08-18;2023;AGOSTO;1;76;10;1;2
20049;2023-08-18;2023;AGOSTO;1;76;10;1;2
20050;2023-08-18;2023;AGOSTO;1;76;10;1;2
20051;2023-08-18;2023;AGOSTO;1;76;10;1;2
20052;2023-08-19;2023;AGOSTO;1;212;13;1;2
20053;2023-08-17;2023;AGOSTO;1;76;10;1;2
20054;2023-08-19;2023;AGOSTO;1;100;7;1;2
20055;2023-08-19;2023;AGOSTO;1;145;14;1;2
20056;2023-08-18;2023;AGOSTO;1;191;21;1;2
20057;2023-08-19;2023;AGOSTO;1;14;13;1;2
20058;2023-08-19;2023;AGOSTO;1;210;13;1;2
20059;2023-08-19;2023;AGOSTO;1;210;13;1;2
20060;2023-08-18;2023;AGOSTO;1;191;21;1;2
20061;2023-08-19;2023;AGOSTO;1;100;7;1;2
20062;2023-08-19;2023;AGOSTO;1;100;7;1;2
20063;2023-08-19;2023;AGOSTO;1;78;7;1;2
20064;2023-08-19;2023;AGOSTO;2;161;19;1;2
20065;2023-08-20;2023;AGOSTO;1;14;13;1;2
20066;2023-08-19;2023;AGOSTO;1;76;10;1;2
20067;2023-08-19;2023;AGOSTO;1;76;10;1;2
20068;2023-08-19;2023;AGOSTO;1;76;10;1;2
20069;2023-08-19;2023;AGOSTO;1;76;10;1;2
20070;2023-08-19;2023;AGOSTO;1;76;10;1;2
20071;2023-08-19;2023;AGOSTO;1;76;10;1;2
20072;2023-08-19;2023;AGOSTO;1;159;8;2;1
20073;2023-08-19;2023;AGOSTO;1;62;8;1;2
20074;2023-08-19;2023;AGOSTO;1;62;8;1;2
20075;2023-08-20;2023;AGOSTO;1;147;13;1;2
20076;2023-08-19;2023;AGOSTO;1;62;8;1;2
20077;2023-08-18;2023;AGOSTO;1;83;14;2;2
20078;2023-08-19;2023;AGOSTO;1;122;14;1;2
20079;2023-08-19;2023;AGOSTO;1;122;14;1;2
20080;2023-08-19;2023;AGOSTO;1;101;14;1;2
20081;2023-08-19;2023;AGOSTO;1;122;14;1;2
20082;2023-08-20;2023;AGOSTO;1;101;14;1;2
20083;2023-08-19;2023;AGOSTO;1;171;10;1;2
20084;2023-08-19;2023;AGOSTO;1;104;10;1;2
20085;2023-08-19;2023;AGOSTO;1;104;10;1;2
20086;2023-08-19;2023;AGOSTO;1;14;13;1;2
20087;2023-08-19;2023;AGOSTO;1;14;13;1;2
20088;2023-08-19;2023;AGOSTO;1;14;13;1;2
20089;2023-08-19;2023;AGOSTO;1;21;13;1;2
20090;2023-08-20;2023;AGOSTO;1;62;8;1;2
20091;2023-08-20;2023;AGOSTO;1;212;13;1;2
20092;2023-08-20;2023;AGOSTO;1;62;8;1;2
